geohash,target_area,population,households,households_owneroccupied,households_renteroccupied,income_median,age_median,income_poverty,education_bachelors,education_nohighschool,race_hispanic,race_white_nh,race_black_nh,race_asian_nh,race_other_nh,area_m2,population_density,area_m2_land,population_density_land,income_poverty_pct,education_nohighschool_pct,education_bachelors_pct,race_hispanic_pct,race_white_nh_pct,race_black_nh_pct,race_asian_nh_pct,race_other_nh_pct,households_owneroccupied_pct,households_renteroccupied_pct
dr5xbk,6091010.88298246,7474.115142013917,2311.3625433171446,696.4960412454876,1614.8665020716567,46560.87186177013,42.24369132952013,572.8844095137171,424.6796392225177,585.9967681732571,608.741426761805,217.60693235458257,48.22731711741981,1762.7537053960873,12.381101589373447,565868.7182257953,0.013208214027889706,565868.7182257954,0.013208214027889702,0.07664912817483731,0.07840349754303612,0.056820055772928174,0.08144662146558505,0.029114741774763173,0.0064525788272007875,0.23584781233663327,0.0016565307536909758,0.30133569623652096,0.6986643037634789
dr5rq1,6100485.715786462,13409.498591667207,4704.128437688761,735.216972036318,3968.911465652443,31378.91444875295,38.009568486029316,930.1395614357378,330.87270860840243,529.5199399303683,584.4812211933089,74.0948179085957,3714.103100068228,50.56379374955407,73.02098687924628,566748.9516709831,0.02366038534721785,566748.951670983,0.023660385347217854,0.06936423126318352,0.03948842205475283,0.024674502655454244,0.043587104856889373,0.005525547238182264,0.2769755389941431,0.0037707445512522673,0.005445467358833405,0.15629185762571268,0.8437081423742874
dr5r5k,6102967.0191478925,6642.055925440083,2579.1256395693613,1001.0654764400462,1578.0601631293152,80269.47474578858,39.13191493774025,456.9775406629443,1260.193699977633,315.39326560793194,750.8281284151957,2226.1255477804725,64.03579976361657,476.6304790715117,31.13458176120805,566979.4703779165,0.011714808511519587,566979.4703779165,0.011714808511519587,0.0688006162237585,0.04748428335267817,0.18972946240198005,0.11304152461881718,0.33515609816744746,0.009640960642675368,0.07175947995950238,0.004687491660821143,0.38814141547877246,0.6118585845212277
dr5qfk,6106951.015230369,1162.616169266646,312.77461544872597,251.79104808252703,60.98356736619897,122685.0,40.5,656.0,1090.0,715.0,1030.0,3610.9999999999995,228.0,1203.0,32.0,567349.5926449618,0.002049205964609183,563978.2139066453,0.0020614558161977025,0.5642446899855101,0.6149923069201825,0.937540719640558,0.8859329736052979,3.1059261822220683,0.19610943493398827,1.0347353080069643,0.02752413121880537,0.8050239234449762,0.19497607655502394
dr5rrr,6097495.06218458,11015.51276121543,2839.713367586687,1557.2160298967465,1282.4973376899402,87310.28525600946,37.671215399361714,273.9835408976651,493.2767129999551,543.950735161203,2054.257027399412,342.7108019646774,123.03009026252634,707.5434121408136,80.11787354989124,566471.1131721089,0.01944585082111438,566471.1131721089,0.01944585082111438,0.024872518133003757,0.049380428033854375,0.044780186242145296,0.18648764446374708,0.03111165221208126,0.011168802844630489,0.064231545773521,0.007273186031972895,0.5483708488579384,0.4516291511420614
dr5rn8,6104971.096932676,1.1917015809250042,0.32487089079289655,0.0,0.32487089079289655,1.0,35.25219803779928,0.0,11.449659572248507,0.0,1.3211145660286738,6.403715220095579,2.2018576100477896,0.0,0.0,567165.653746997,2.1011525875235777e-06,90028.52059148997,1.3236933952657341e-05,0.0,0.0,9.607824438196372,1.1085951274841968,5.373589598769338,1.8476585458069945,0.0,0.0,0.0,1.0
dr780p,6085540.725088208,6085.312541427825,2333.171814832619,487.7095299493342,1845.4622848832846,31271.55777233585,36.12596410594327,1559.785754907824,323.6750669370691,1074.833123518731,3273.7123480179384,308.7843035544971,1290.1838551509504,110.56089494753391,55.70813422287598,565360.5281575816,0.010763596392657395,565360.5281575816,0.010763596392657395,0.25631974434986776,0.17662743140988088,0.053189555135178604,0.5379694675879068,0.05074255454462585,0.2120160380206583,0.01816848258735327,0.009154523098628705,0.20903283969437214,0.7909671603056277
dr5nzw,6105941.533300857,152.32224491113752,44.92473988098075,40.70603303901053,4.21870684197022,81152.0,36.7,361.0,622.0,341.0,748.0,1963.0,111.0,459.0,29.999999999999996,567255.8094854011,0.00026852478610896917,375300.835504949,0.0004058670551750714,2.3699755752063787,2.2386749893223685,4.083448220992707,4.91064191206197,12.887152504515571,0.7287182516562549,3.013348446038027,0.1969508788260148,0.906093906093906,0.09390609390609389
dr5x9p,6093510.448230605,4199.60139352121,1418.4737433650785,597.1074672681996,821.3662760968788,88185.09376651354,40.890866606062936,486.4706846242693,1648.0791318061838,293.6251347855555,604.7960611268626,1182.5235271830215,365.72989826461077,2423.2643564246932,47.131413498616574,566100.9335034007,0.007418467529335001,566100.9335034007,0.007418467529335001,0.11583734717650945,0.0699173819778552,0.3924370380362052,0.14401272988905345,0.28157994446980583,0.08708681229338287,0.5770224669805807,0.011222830236061672,0.42095066620808047,0.5790493337919195
dr5qvq,6105970.92505367,9910.061626193148,3852.3496974712734,1896.6368202062154,1955.7128772650583,66025.23883760092,42.67113639217121,672.0460777515657,1067.8384676643648,537.6454688145793,550.0058176449908,1693.944217837167,718.7441624985628,1124.287023715887,27.12800090774299,567258.5400458631,0.017470096836958885,567258.540045863,0.01747009683695889,0.06781452054498732,0.054252484908220544,0.10775295936020979,0.055499737377139806,0.17093175418404322,0.07252670968249682,0.11344904462998488,0.0027374200011068893,0.49233246437912676,0.5076675356208733
