T_train,T_test,population,population_poverty,population_white,population_black,population_hispanic,population_asian,population_age,population_nohighschool,population_renter,A_prob_trivial,A_prob_GP,T_prob_GP,T_prob_trivial,A_prob_multivariate,A_prob_CIwidth_multivariate,psi_multivariate,T_prob_multivariate,A_prob_homogeneous,A_prob_CIwidth_homogeneous,psi_homogeneous,T_prob_homogeneous
0.0,0.0,2232.542014016873,56.0,1866.0,7.0,195.0,109.0,44.67885430906288,104.0,406.0,0.0,1.0741056015191416e-09,1.0741056015191416e-09,0.0,0.10009542463964644,0.016403666463599868,0.3481963956197387,0.03485286607755207,0.07088096839273705,0.01402607272108207,0.5672902512285729,0.04021008236684034
0.0,0.0,2083.524411970561,204.0,1724.0,12.0,188.0,103.0,41.31789504928312,70.0,275.0,0.0,8.071895776203642e-20,8.071895776203642e-20,0.0,0.10362781042304925,0.016657811180281347,0.31799389440287346,0.03295301100486811,0.07034297242770682,0.013976786247224605,0.5672902512285729,0.039904882500678376
0.0,0.0,538.3199708773237,26.0,447.0,2.0,37.0,38.0,45.24213642273592,19.0,68.0,0.0,8.310897474810611e-09,8.310897474810611e-09,0.0,0.19024659735824417,0.021452130332577986,0.135373503226263,0.025754348361261822,0.09939475453934093,0.016352514989314244,0.5672902512285729,0.05638567527342506
0.0,0.0,895.6707989940378,72.0,707.0,4.0,96.0,67.0,43.5496385096188,42.0,156.0,0.0,5.455034032352625e-10,5.455034032352625e-10,0.0,0.1727353389248824,0.020660861270536745,0.20852691102128096,0.03601996665021976,0.10248823133826496,0.016576493295003405,0.5672902512285729,0.05814057450385643
0.0,0.0,1155.8141376137155,105.0,987.0,3.0,77.0,58.0,46.5534847343748,32.0,112.0,0.0,3.135577105801298e-06,3.135577105801298e-06,0.0,0.13079872097500544,0.018428819400022306,0.20222956662002933,0.026451368657229492,0.07047747141896438,0.013989129939436701,0.5672902512285729,0.039981182467218865
0.0,1.0,452.8843095079988,32.0,345.0,2.0,55.0,39.0,42.29316541013273,25.0,92.0,0.0,4.990916802753064e-18,4.990916802753064e-18,0.0,0.18365057840724558,0.021162636970295884,0.1507802881719043,0.027690887135181395,0.10598520511096166,0.01682405046334162,0.5672902512285729,0.06012437363390927
0.0,0.0,1851.90453496576,62.0,1521.0,11.0,182.0,102.0,43.86971702686626,31.0,397.0,0.0,1.478462446700154e-09,1.478462446700154e-09,0.0,0.11114459344081162,0.01717889863228732,0.3263302128755576,0.03626983883750736,0.07195696032279758,0.01412394606910701,0.5672902512285729,0.04082048209916429
0.0,0.0,1930.186524229421,183.0,1662.0,6.0,131.0,84.0,46.76390871353752,44.0,193.0,0.0,0.0012748684467016557,0.0012748684467016557,0.0,0.11949843470108651,0.017728898821579495,0.2723224217948309,0.03254210313849134,0.0785474108944183,0.014704085573614169,0.5672902512285729,0.044559180459648504
0.0,0.0,971.168779566663,66.0,749.0,5.0,111.0,84.0,42.96434162937026,49.0,200.0,0.0,2.8183958533553083e-16,2.8183958533553083e-16,0.0,0.14648519243968994,0.019325822217947458,0.22265860172014046,0.03261618812132705,0.082044384667115,0.014999295443140805,0.5672902512285729,0.04654297958970134
0.0,0.0,2617.8410756593694,49.0,2162.0,17.0,255.0,136.0,43.81711915473013,25.0,604.0,0.0,7.968914847142425e-09,7.968914847142425e-09,0.0,0.09835434349522038,0.01627609838699454,0.3905657161554915,0.03841383460421396,0.07383994620040352,0.014293029682426081,0.5672902512285729,0.04188868163073122
0.0,0.0,2812.187597941866,176.0,2307.0,15.0,262.0,174.0,44.68834386143424,80.0,514.0,0.25,0.009448215462304982,0.009448215462304982,0.25,0.14881221435387476,0.019452148130076938,0.37430848958428836,0.05570167518649222,0.11203765971755214,0.01723911135238186,0.5672902512285729,0.06355787212823151
0.0,0.0,2125.6834658575945,191.0,1708.0,22.0,220.0,127.0,39.572751317732994,117.0,331.0,0.0,5.410926945840025e-34,5.410926945840025e-34,0.0,0.10468250380861499,0.016732513097245088,0.32176660066638996,0.03368333339974446,0.07330195023537323,0.014245000745257504,0.5672902512285729,0.041583481764569226
0.0,0.0,250.3228278688796,32.0,195.0,3.0,30.0,15.0,43.12563789447752,35.0,84.0,0.0,3.2354566054143987e-52,3.2354566054143987e-52,0.0,0.16761254248070578,0.02041510452250531,0.12607709522895238,0.02113210247990677,0.08338937457969064,0.015110658443652902,0.5672902512285729,0.047305979255106274
1.0,1.0,2480.9338670256584,167.0,1961.0,16.0,243.0,203.0,43.08253026343348,178.0,451.0,1.0,0.9999999999,0.9999999999,1.0,1.0,0.0,0.3508546872354728,0.3508546872354728,1.0,0.0,0.5672902512285729,0.5672902512285729
0.0,0.0,2073.729618167849,42.0,1709.0,12.0,184.0,122.0,43.22389007774921,178.0,451.0,0.25,0.009448215465363204,0.009448215465363204,0.25,0.1535667051713458,0.01970518376696497,0.3469093442249992,0.053273724985785365,0.10894418291862812,0.017029036052943133,0.5672902512285729,0.061802972897800144
0.0,0.0,2155.454458233232,47.0,1788.0,12.0,200.0,110.0,43.91704562093054,132.0,468.0,0.0,7.968914867301806e-09,7.968914867301806e-09,0.0,0.09882309611102741,0.016310596404134632,0.3597691891925617,0.03555350516136293,0.0722259583053127,0.014148270421671471,0.5672902512285729,0.04097308203224527
0.0,0.0,2007.129790929125,97.0,1626.0,15.0,201.0,116.0,41.96731470039207,111.0,289.0,0.0,5.99995912022024e-19,5.99995912022024e-19,0.0,0.10054743609060318,0.01643653313186276,0.32336863832670015,0.03251388749585926,0.06684599865501006,0.013650543910288537,0.5672902512285729,0.037921083370625504
0.0,0.0,2541.455066970814,116.0,2031.0,26.0,277.0,157.0,40.53551273962003,178.0,344.0,0.0,4.0327124947608886e-33,4.0327124947608886e-33,0.0,0.10518473875412249,0.01676789881604067,0.3488248434825321,0.03669105003265781,0.0702084734364492,0.013964427774180024,0.5672902512285729,0.03982858253413785
0.0,0.0,139.30372676515756,28.0,108.0,2.0,17.0,8.0,46.10637738443989,28.0,60.0,0.0,2.4196152828272824e-51,2.4196152828272824e-51,0.0,0.18910819814842716,0.021402880182544732,0.11408775389173546,0.021574929569267303,0.10773369199731003,0.016945664581701485,0.5672902512285729,0.0611162731989357
0.0,0.0,2240.6178752096257,147.0,1751.0,10.0,220.0,202.0,44.23433107562253,99.0,467.0,0.0,1.2210962332073005e-19,1.2210962332073005e-19,0.0,0.12673061791639462,0.018182369534754547,0.31876551386287066,0.04039735054227865,0.08621385339609955,0.015340743207454889,0.5672902512285729,0.04890827855245666
0.0,0.0,2960.29334992232,98.0,2385.0,18.0,290.0,206.0,44.19288233164536,73.0,611.0,0.0,1.0773930765542214e-09,1.0773930765542214e-09,0.0,0.09657978002109385,0.016144462712077985,0.3825563356534052,0.03694720674308161,0.06980497646267653,0.013927263276339238,0.5672902512285729,0.03959968263451639
0.0,0.0,3359.2495140771225,131.0,2669.0,24.0,341.0,262.0,44.50752343741271,117.0,572.0,0.0,0.0012759002663518878,0.0012759002663518878,0.0,0.09964341318868969,0.016370696528500452,0.38795003357802743,0.03865666549238143,0.07330195023537323,0.014245000745257504,0.5672902512285729,0.041583481764569226
0.0,0.0,1637.1430195717655,185.0,1056.0,94.0,227.0,210.0,42.226459603213485,99.0,889.0,0.0,2.4618022598859725e-06,2.4618022598859725e-06,0.0,0.12706544121339963,0.018202882053870818,0.45921058983283874,0.05834979620697514,0.1051782111634163,0.01676743967204142,0.5672902512285729,0.05966657383466632
0.0,0.0,672.2453437397626,61.0,494.0,6.0,60.0,94.0,44.095615377557145,69.0,125.0,0.0,5.746557675542501e-12,5.746557675542501e-12,0.0,0.15088811879530578,0.01956345555124346,0.17746204535551074,0.02677691418126025,0.09092131809011433,0.01571336451904041,0.5672902512285729,0.05157877738137395
0.0,0.0,966.9285630634598,57.0,735.0,5.0,106.0,94.0,45.33107123323568,47.0,254.0,0.0,8.063043935010047e-22,8.063043935010047e-22,0.0,0.13655768168349153,0.018767668326915298,0.23568762283546002,0.03218495537590356,0.08083389374579691,0.014898046910637968,0.5672902512285729,0.0458562798908369
0.0,0.0,2754.849233009515,150.0,2176.0,15.0,278.0,218.0,44.39664833260991,109.0,520.0,0.0,2.0061247263894915e-22,2.0061247263894915e-22,0.0,0.10049721259605243,0.01643288636014793,0.34788729817220726,0.034961703763878596,0.07168796234028246,0.01409956442190421,0.5672902512285729,0.04066788216608331
0.0,0.0,3183.64103905462,103.0,2558.0,17.0,302.0,242.0,44.59236318807211,98.0,490.0,0.0,2.6541699865308163e-12,2.6541699865308163e-12,0.0,0.09694808564779939,0.016171919274408298,0.3717033467339489,0.03603592789473655,0.0702084734364492,0.013964427774180024,0.5672902512285729,0.03982858253413785
0.0,0.0,3570.175665742353,161.0,2792.0,24.0,368.0,318.0,43.71054334405501,107.0,634.0,0.0,3.139524328985243e-06,3.139524328985243e-06,0.0,0.09194247735757455,0.015792481183375333,0.39992495411753626,0.03677009103868062,0.06859448554135844,0.013814958706240648,0.5672902512285729,0.038912982935651944
0.0,0.0,3214.5512394253,300.0,2498.0,19.0,345.0,282.0,44.16927317324901,158.0,608.0,0.25,0.13498676528520515,0.13498676528520515,0.25,0.1435387474260459,0.01916346434287504,0.398229106658573,0.057161307158364795,0.10907868190988568,0.01703825850933156,0.5672902512285729,0.06187927286434064
0.0,0.0,2731.0507572915726,74.0,2233.0,17.0,274.0,141.0,43.29795304182171,154.0,551.0,0.0,0.0012758438826632624,0.0012758438826632624,0.0,0.10024609512329868,0.0164146334631079,0.3846092748967485,0.03855557795660238,0.06832548755884332,0.013789834823360625,0.5672902512285729,0.03876038300257096
0.0,0.0,3632.7813258740334,134.0,2770.0,47.0,483.0,257.0,41.26294302525044,144.0,823.0,0.0,1.0772978570062474e-09,1.0772978570062474e-09,0.0,0.08720472770495369,0.01542028119283915,0.4489243820313943,0.039148328495162345,0.06993947545393409,0.013939666328295696,0.5672902512285729,0.039675982601056876
0.0,0.0,1490.6009996945222,50.0,1175.0,16.0,163.0,103.0,41.555983352158606,104.0,276.0,0.0,8.12654729184855e-20,8.12654729184855e-20,0.0,0.10453183332496274,0.01672187399296589,0.3017207383699068,0.03153942193396779,0.0667114996637525,0.013637786780337408,0.5672902512285729,0.037844783404085015
0.0,0.0,2510.8515542289383,57.0,2015.0,22.0,275.0,151.0,41.39291441105034,196.0,268.0,0.0,5.476568302257752e-34,5.476568302257752e-34,0.0,0.12294711466023805,0.01794765234493625,0.34499790244682776,0.042416496669671754,0.08796234028244787,0.015480691659381892,0.5672902512285729,0.04990017811748307
0.0,0.0,3050.9720263610534,193.0,2336.0,17.0,339.0,273.0,43.42205707899829,99.0,506.0,0.0,0.00033201919511081213,0.00033201919511081213,0.0,0.09793581437396415,0.016245200537092955,0.37680162019701635,0.036902373531423935,0.06819098856758576,0.013777249817654774,0.5672902512285729,0.03868408303603047
0.0,0.0,2823.274464716847,158.0,2052.0,44.0,352.0,291.0,41.55378502597066,120.0,350.0,0.0,3.1392559111233187e-06,3.1392559111233187e-06,0.0,0.10141797666281621,0.016499543213791983,0.3391179264428736,0.03439265394992598,0.07088096839273705,0.01402607272108207,0.5672902512285729,0.04021008236684034
0.0,0.0,4068.802771201948,161.0,2759.0,90.0,660.0,446.0,40.9525445252618,339.0,562.0,0.0,2.6537161628956964e-12,2.6537161628956964e-12,0.0,0.0887951383657275,0.015546699181333506,0.4360280591452216,0.03871717184313957,0.0702084734364492,0.013964427774180024,0.5672902512285729,0.03982858253413785
0.0,1.0,1283.5317498711568,54.0,974.0,18.0,153.0,104.0,41.50419091203965,90.0,290.0,0.0,2.0056102233233726e-22,2.0056102233233726e-22,0.0,0.11298612157433913,0.017302678771458573,0.2964570976992694,0.033495537682225386,0.06308002689979825,0.013287178538731013,0.5672902512285729,0.03578468430749168
0.0,0.0,1555.8549946018245,40.0,1250.0,13.0,171.0,92.0,41.75449989382022,130.0,177.0,0.0,2.6496257152870734e-36,2.6496257152870734e-36,0.0,0.16002879480354243,0.020038575883349594,0.2758921740974815,0.044150692116549074,0.10342972427706792,0.01664372144830523,0.5672902512285729,0.05867467426963989
0.0,0.0,3416.296703727736,164.0,2639.0,15.0,369.0,306.0,42.66431130551089,104.0,434.0,0.0,1.4880365695858512e-08,1.4880365695858512e-08,0.0,0.10019587162874793,0.016410979070077634,0.37854324119758354,0.03792847000096325,0.06819098856758576,0.013777249817654774,0.5672902512285729,0.03868408303603047
0.0,0.0,2306.064422310471,178.0,1439.0,66.0,344.0,395.0,39.48159458935666,135.0,222.0,0.0,1.4074563743917882e-10,1.4074563743917882e-10,0.0,0.11199839284817437,0.017236471209798324,0.28643255440554133,0.0320799857528179,0.0722259583053127,0.014148270421671471,0.5672902512285729,0.04097308203224527
0.0,0.0,1701.528609845257,115.0,1057.0,50.0,275.0,272.0,39.754751542709855,127.0,184.0,0.0,1.191112566670748e-16,1.191112566670748e-16,0.0,0.12333216145179382,0.017971788360314985,0.25764014086300935,0.031775315449379574,0.07114996637525217,0.014050628049822062,0.5672902512285729,0.04036268229992132
0.0,0.0,190.3688824893987,9.0,143.0,2.0,23.0,15.0,41.673651162135954,13.0,55.0,0.0,2.3879297587850764e-26,2.3879297587850764e-26,0.0,0.18591063566202937,0.021262961138100722,0.11234904476924885,0.02088688232907285,0.09630127774041697,0.016123653105820184,0.5672902512285729,0.05463077604299372
0.0,0.0,832.7247107645177,25.0,649.0,2.0,88.0,72.0,42.12093078655864,25.0,65.0,0.0,1.215178176173272e-14,1.215178176173272e-14,0.0,0.18145748581186277,0.021064136101929372,0.16470807733208243,0.029887513605585544,0.10827168796234027,0.01698280091808741,0.5672902512285729,0.06142147306509766
0.0,0.0,1305.9387192689132,96.0,828.0,34.0,191.0,216.0,39.62869689498854,73.0,124.0,0.0,1.14979319850862e-16,1.14979319850862e-16,0.0,0.15324862303919107,0.01968846388517787,0.20922334484182564,0.032063189504663615,0.08567585743106926,0.015297304460819523,0.5672902512285729,0.048603078686294675
0.0,0.0,136.7237333319721,10.0,78.0,4.0,23.0,25.0,38.88848344515064,8.0,16.0,0.0,9.741556233287191e-23,9.741556233287191e-23,0.0,0.20057589607084864,0.021885857995153957,0.055330645570306314,0.01109799381544272,0.10020174848688634,0.016411406751428676,0.5672902512285729,0.05684347507266803
0.0,0.0,1985.7003706666835,236.0,1232.0,139.0,303.0,250.0,41.685212556584105,98.0,1259.0,0.0,0.0018517329838558516,0.0018517329838558516,0.0,0.09440342859056133,0.015980738890511492,0.5379932492501225,0.050788407287788,0.08782784129119031,0.015469992301009235,0.5672902512285729,0.04982387815094258
0.0,1.0,1553.6529387341666,144.0,1083.0,50.0,185.0,192.0,43.642824787695496,105.0,593.0,0.0,2.9003175038071184e-09,2.9003175038071184e-09,0.0,0.09873939028677614,0.01630444434998508,0.36982561762230587,0.036516355996456897,0.06792199058507059,0.013752033466641563,0.5672902512285729,0.03853148310294946
0.0,0.0,2482.470099319504,144.0,1869.0,13.0,284.0,249.0,45.59963859063621,129.0,687.0,0.0,4.0769727060686035e-19,4.0769727060686035e-19,0.0,0.09190899502787403,0.01578989647695457,0.39946064755752275,0.0367140266701957,0.06698049764626768,0.013663285174108246,0.5672902512285729,0.03799738333716603
0.0,0.0,2144.2439414210585,69.0,1712.0,15.0,242.0,121.0,44.3230911982253,67.0,315.0,0.0,9.02254378812815e-27,9.02254378812815e-27,0.0,0.105620009040229,0.016798469862040404,0.30654028789603327,0.032376787978773434,0.0702084734364492,0.013964427774180024,0.5672902512285729,0.03982858253413785
